"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"21000","3","812331","58","0","2011","A","N","Kentucky -- Statewide","Local Government","Linen supply","State, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",41.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","813","55","0","2011","A","","Kentucky -- Statewide","Local Government","Membership associations and organizations","State, NAICS 3-digit -- by ownership sector","All establishment sizes",4,33,566955,191061,2905,333,17312,"",0.77,0.10,0.05,0.28,0.20,0.49,0.49,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","8139","56","0","2011","A","","Kentucky -- Statewide","Local Government","Professional and similar organizations","State, NAICS 4-digit -- by ownership sector","All establishment sizes",4,33,566955,191061,2905,333,17312,"",2.26,1.31,0.50,1.13,1.39,0.39,0.39,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","81391","57","0","2011","A","N","Kentucky -- Statewide","Local Government","Business associations","State, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","813910","58","0","2011","A","N","Kentucky -- Statewide","Local Government","Business associations","State, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","81393","57","0","2011","A","N","Kentucky -- Statewide","Local Government","Labor unions and similar labor organizations","State, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",7.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","813930","58","0","2011","A","N","Kentucky -- Statewide","Local Government","Labor unions and similar labor organizations","State, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",7.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","81399","57","0","2011","A","N","Kentucky -- Statewide","Local Government","Other similar organizations","State, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",12.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","813990","58","0","2011","A","N","Kentucky -- Statewide","Local Government","Other similar organizations","State, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",12.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","92","54","0","2011","A","","Kentucky -- Statewide","Local Government","Public administration","State, NAICS Sector -- by ownership sector","All establishment sizes",1033,45434,1577925949,34929280,644919,668,34730,"",1.44,0.86,0.76,0.43,0.59,0.87,0.87,"",3,0.3,-347,-0.8,-25344179,-1.6,457972,1.3,7752,1.2,-5,-0.7,-290,-0.8
"21000","3","921","55","0","2011","A","","Kentucky -- Statewide","Local Government","Executive, legislative and general government","State, NAICS 3-digit -- by ownership sector","All establishment sizes",452,34117,1201622472,12200143,258680,677,35221,"",1.04,0.97,0.94,0.20,0.32,0.97,0.97,"",3,0.7,-357,-1.0,-27309661,-2.2,136137,1.1,18110,7.5,-9,-1.3,-427,-1.2
"21000","3","9211","56","0","2011","A","","Kentucky -- Statewide","Local Government","Executive, legislative and general government","State, NAICS 4-digit -- by ownership sector","All establishment sizes",452,34117,1201622472,12200143,258680,677,35221,"",1.04,0.97,0.94,0.20,0.32,0.97,0.97,"",3,0.7,-357,-1.0,-27309661,-2.2,136137,1.1,18110,7.5,-9,-1.3,-427,-1.2
"21000","3","92111","57","0","2011","A","","Kentucky -- Statewide","Local Government","Executive offices","State, NAICS 5-digit -- by ownership sector","All establishment sizes",6,16,151821,52970,1603,184,9589,"",0.11,0.01,0.00,0.01,0.02,0.26,0.26,"",0,0.0,-3,-15.8,-22998,-13.2,-6712,-11.2,36,2.3,3,1.7,182,1.9
"21000","3","921110","58","0","2011","A","","Kentucky -- Statewide","Local Government","Executive offices","State, NAICS 6-digit -- by ownership sector","All establishment sizes",6,16,151821,52970,1603,184,9589,"",0.11,0.01,0.00,0.01,0.02,0.26,0.26,"",0,0.0,-3,-15.8,-22998,-13.2,-6712,-11.2,36,2.3,3,1.7,182,1.9
"21000","3","92112","57","0","2011","A","N","Kentucky -- Statewide","Local Government","Legislative bodies","State, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","921120","58","0","2011","A","N","Kentucky -- Statewide","Local Government","Legislative bodies","State, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","92113","57","0","2011","A","N","Kentucky -- Statewide","Local Government","Public finance activities","State, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","921130","58","0","2011","A","N","Kentucky -- Statewide","Local Government","Public finance activities","State, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","92114","57","0","2011","A","","Kentucky -- Statewide","Local Government","Executive and legislative offices, combined","State, NAICS 5-digit -- by ownership sector","All establishment sizes",434,33954,1194007156,11017906,237440,676,35166,"",1.69,1.48,1.43,0.29,0.78,0.97,0.97,"",2,0.5,-351,-1.0,-27025230,-2.2,189212,1.7,14707,6.6,-8,-1.2,-427,-1.2
"21000","3","921140","58","0","2011","A","","Kentucky -- Statewide","Local Government","Executive and legislative offices, combined","State, NAICS 6-digit -- by ownership sector","All establishment sizes",434,33954,1194007156,11017906,237440,676,35166,"",1.69,1.48,1.43,0.29,0.78,0.97,0.97,"",2,0.5,-351,-1.0,-27025230,-2.2,189212,1.7,14707,6.6,-8,-1.2,-427,-1.2
"21000","3","92119","57","0","2011","A","","Kentucky -- Statewide","Local Government","Other general government support","State, NAICS 5-digit -- by ownership sector","All establishment sizes",7,132,6992536,1045722,18525,1016,52807,"",0.14,0.04,0.06,0.14,0.38,1.50,1.50,"",0,0.0,-4,-2.9,-276103,-3.8,-64235,-5.8,3055,19.7,-9,-0.9,-476,-0.9
"21000","3","921190","58","0","2011","A","","Kentucky -- Statewide","Local Government","Other general government support","State, NAICS 6-digit -- by ownership sector","All establishment sizes",7,132,6992536,1045722,18525,1016,52807,"",0.14,0.04,0.06,0.14,0.38,1.50,1.50,"",0,0.0,-4,-2.9,-276103,-3.8,-64235,-5.8,3055,19.7,-9,-0.9,-476,-0.9
"21000","3","922","55","0","2011","A","","Kentucky -- Statewide","Local Government","Justice, public order, and safety activities","State, NAICS 3-digit -- by ownership sector","All establishment sizes",290,6369,199295508,12401248,215992,602,31294,"",2.01,0.53,0.33,1.43,2.18,0.63,0.63,"",3,1.0,192,3.1,5081823,2.6,943738,8.2,3246,1.5,-3,-0.5,-146,-0.5
"21000","3","9221","56","0","2011","A","","Kentucky -- Statewide","Local Government","Justice, public order, and safety activities","State, NAICS 4-digit -- by ownership sector","All establishment sizes",290,6369,199295508,12401248,215992,602,31294,"",2.01,0.53,0.33,1.43,2.18,0.63,0.63,"",3,1.0,192,3.1,5081823,2.6,943738,8.2,3246,1.5,-3,-0.5,-146,-0.5
"21000","3","92211","57","0","2011","A","","Kentucky -- Statewide","Local Government","Courts","State, NAICS 5-digit -- by ownership sector","All establishment sizes",60,1064,33726011,376652,8500,610,31712,"",2.69,1.07,0.92,0.89,1.29,0.86,0.86,"",0,0.0,3,0.3,236165,0.7,-16208,-4.1,570,7.2,3,0.5,148,0.5
"21000","3","922110","58","0","2011","A","","Kentucky -- Statewide","Local Government","Courts","State, NAICS 6-digit -- by ownership sector","All establishment sizes",60,1064,33726011,376652,8500,610,31712,"",2.69,1.07,0.92,0.89,1.29,0.86,0.86,"",0,0.0,3,0.3,236165,0.7,-16208,-4.1,570,7.2,3,0.5,148,0.5
"21000","3","92212","57","0","2011","A","","Kentucky -- Statewide","Local Government","Police protection","State, NAICS 5-digit -- by ownership sector","All establishment sizes",60,1824,62685800,785934,18734,661,34377,"",1.61,0.33,0.23,0.25,0.59,0.71,0.71,"",0,0.0,58,3.3,1713698,2.8,174576,28.6,6013,47.3,-3,-0.5,-140,-0.4
"21000","3","922120","58","0","2011","A","","Kentucky -- Statewide","Local Government","Police protection","State, NAICS 6-digit -- by ownership sector","All establishment sizes",60,1824,62685800,785934,18734,661,34377,"",1.61,0.33,0.23,0.25,0.59,0.71,0.71,"",0,0.0,58,3.3,1713698,2.8,174576,28.6,6013,47.3,-3,-0.5,-140,-0.4
"21000","3","92213","57","0","2011","A","","Kentucky -- Statewide","Local Government","Legal counsel and prosecution","State, NAICS 5-digit -- by ownership sector","All establishment sizes",86,984,26519325,3017168,60736,518,26960,"",7.41,2.36,1.31,10.66,24.37,0.56,0.56,"",0,0.0,26,2.7,322719,1.2,191496,6.8,-2493,-3.9,-8,-1.5,-385,-1.4
"21000","3","922130","58","0","2011","A","","Kentucky -- Statewide","Local Government","Legal counsel and prosecution","State, NAICS 6-digit -- by ownership sector","All establishment sizes",86,984,26519325,3017168,60736,518,26960,"",7.41,2.36,1.31,10.66,24.37,0.56,0.56,"",0,0.0,26,2.7,322719,1.2,191496,6.8,-2493,-3.9,-8,-1.5,-385,-1.4
"21000","3","92214","57","0","2011","A","","Kentucky -- Statewide","Local Government","Correctional institutions","State, NAICS 5-digit -- by ownership sector","All establishment sizes",24,1251,33371904,344600,7926,513,26669,"",3.92,1.63,1.12,0.61,1.23,0.69,0.69,"",0,0.0,36,3.0,784222,2.4,9566,2.9,-2355,-22.9,-3,-0.6,-159,-0.6
"21000","3","922140","58","0","2011","A","","Kentucky -- Statewide","Local Government","Correctional institutions","State, NAICS 6-digit -- by ownership sector","All establishment sizes",24,1251,33371904,344600,7926,513,26669,"",3.92,1.63,1.12,0.61,1.23,0.69,0.69,"",0,0.0,36,3.0,784222,2.4,9566,2.9,-2355,-22.9,-3,-0.6,-159,-0.6
"21000","3","92216","57","0","2011","A","","Kentucky -- Statewide","Local Government","Fire protection","State, NAICS 5-digit -- by ownership sector","All establishment sizes",53,1177,41337463,7816945,119017,675,35114,"",0.94,0.46,0.32,2.00,2.66,0.69,0.69,"",1,1.9,71,6.4,2052205,5.2,580086,8.0,2103,1.8,-8,-1.2,-422,-1.2
"21000","3","922160","58","0","2011","A","","Kentucky -- Statewide","Local Government","Fire protection","State, NAICS 6-digit -- by ownership sector","All establishment sizes",53,1177,41337463,7816945,119017,675,35114,"",0.94,0.46,0.32,2.00,2.66,0.69,0.69,"",1,1.9,71,6.4,2052205,5.2,580086,8.0,2103,1.8,-8,-1.2,-422,-1.2
"21000","3","92219","57","0","2011","A","","Kentucky -- Statewide","Local Government","Other justice and safety activities","State, NAICS 5-digit -- by ownership sector","All establishment sizes",6,69,1655005,59949,1079,459,23870,"",0.72,0.04,0.02,0.19,0.18,0.36,0.36,"",-1,-14.3,-3,-4.2,-27186,-1.6,4222,7.6,-592,-35.4,8,1.8,398,1.7
"21000","3","922190","58","0","2011","A","","Kentucky -- Statewide","Local Government","Other justice and safety activities","State, NAICS 6-digit -- by ownership sector","All establishment sizes",6,69,1655005,59949,1079,459,23870,"",0.72,0.04,0.02,0.19,0.18,0.36,0.36,"",-1,-14.3,-3,-4.2,-27186,-1.6,4222,7.6,-592,-35.4,8,1.8,398,1.7
"21000","3","923","55","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of human resource programs","State, NAICS 3-digit -- by ownership sector","All establishment sizes",76,2872,103895703,4154399,53079,696,36176,"",3.43,1.20,1.10,1.65,1.21,0.91,0.91,"",1,1.3,-154,-5.1,-2810919,-2.6,-537645,-11.5,-7444,-12.3,18,2.7,910,2.6
"21000","3","9231","56","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of human resource programs","State, NAICS 4-digit -- by ownership sector","All establishment sizes",76,2872,103895703,4154399,53079,696,36176,"",3.43,1.20,1.10,1.65,1.21,0.91,0.91,"",1,1.3,-154,-5.1,-2810919,-2.6,-537645,-11.5,-7444,-12.3,18,2.7,910,2.6
"21000","3","92311","57","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of education programs","State, NAICS 5-digit -- by ownership sector","All establishment sizes",7,554,17580001,1389277,18830,610,31733,"",2.72,1.92,2.04,2.59,3.18,1.06,1.06,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","923110","58","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of education programs","State, NAICS 6-digit -- by ownership sector","All establishment sizes",7,554,17580001,1389277,18830,610,31733,"",2.72,1.92,2.04,2.59,3.18,1.06,1.06,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","92312","57","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of public health programs","State, NAICS 5-digit -- by ownership sector","All establishment sizes",66,2304,85855081,2749122,33816,717,37272,"",5.24,2.66,2.68,1.90,1.59,1.01,1.01,"",0,0.0,-155,-6.3,-3098095,-3.5,-105659,-3.7,-353,-1.0,21,3.0,1093,3.0
"21000","3","923120","58","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of public health programs","State, NAICS 6-digit -- by ownership sector","All establishment sizes",66,2304,85855081,2749122,33816,717,37272,"",5.24,2.66,2.68,1.90,1.59,1.01,1.01,"",0,0.0,-155,-6.3,-3098095,-3.5,-105659,-3.7,-353,-1.0,21,3.0,1093,3.0
"21000","3","92313","57","0","2011","A","","Kentucky -- Statewide","Local Government","Other human resource programs administration","State, NAICS 5-digit -- by ownership sector","All establishment sizes",3,14,460621,16000,433,614,31951,"",0.67,0.01,0.01,0.03,0.03,0.72,0.72,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","923130","58","0","2011","A","","Kentucky -- Statewide","Local Government","Other human resource programs administration","State, NAICS 6-digit -- by ownership sector","All establishment sizes",3,14,460621,16000,433,614,31951,"",0.67,0.01,0.01,0.03,0.03,0.72,0.72,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","924","55","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of environmental programs","State, NAICS 3-digit -- by ownership sector","All establishment sizes",129,290,6954261,1558728,25872,462,24001,"",2.83,0.28,0.19,0.87,0.73,0.66,0.66,"",0,0.0,-1,-0.3,67853,1.0,-67597,-4.2,-898,-3.4,7,1.5,350,1.5
"21000","3","9241","56","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of environmental programs","State, NAICS 4-digit -- by ownership sector","All establishment sizes",129,290,6954261,1558728,25872,462,24001,"",2.83,0.28,0.19,0.87,0.73,0.66,0.66,"",0,0.0,-1,-0.3,67853,1.0,-67597,-4.2,-898,-3.4,7,1.5,350,1.5
"21000","3","92411","57","0","2011","A","","Kentucky -- Statewide","Local Government","Air, water, and waste program administration","State, NAICS 5-digit -- by ownership sector","All establishment sizes",13,92,2946838,277028,4022,615,31973,"",0.77,0.15,0.11,0.37,0.28,0.71,0.71,"",0,0.0,8,9.5,210901,7.7,57852,26.4,1434,55.4,-12,-1.9,-630,-1.9
"21000","3","924110","58","0","2011","A","","Kentucky -- Statewide","Local Government","Air, water, and waste program administration","State, NAICS 6-digit -- by ownership sector","All establishment sizes",13,92,2946838,277028,4022,615,31973,"",0.77,0.15,0.11,0.37,0.28,0.71,0.71,"",0,0.0,8,9.5,210901,7.7,57852,26.4,1434,55.4,-12,-1.9,-630,-1.9
"21000","3","92412","57","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of conservation programs","State, NAICS 5-digit -- by ownership sector","All establishment sizes",116,198,4007423,1281700,21850,390,20282,"",4.04,0.48,0.41,1.24,1.05,0.85,0.85,"",0,0.0,-9,-4.3,-143048,-3.4,-125449,-8.9,-2332,-9.6,5,1.3,256,1.3
"21000","3","924120","58","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of conservation programs","State, NAICS 6-digit -- by ownership sector","All establishment sizes",116,198,4007423,1281700,21850,390,20282,"",4.04,0.48,0.41,1.24,1.05,0.85,0.85,"",0,0.0,-9,-4.3,-143048,-3.4,-125449,-8.9,-2332,-9.6,5,1.3,256,1.3
"21000","3","925","55","0","2011","A","","Kentucky -- Statewide","Local Government","Community and housing program administration","State, NAICS 3-digit -- by ownership sector","All establishment sizes",48,1492,54963257,3857456,62209,708,36832,"",1.16,1.46,1.46,0.79,0.86,1.00,1.00,"",-1,-2.0,-35,-2.3,-808193,-1.4,-86264,-2.2,-14149,-18.5,6,0.9,302,0.8
"21000","3","9251","56","0","2011","A","","Kentucky -- Statewide","Local Government","Community and housing program administration","State, NAICS 4-digit -- by ownership sector","All establishment sizes",48,1492,54963257,3857456,62209,708,36832,"",1.16,1.46,1.46,0.79,0.86,1.00,1.00,"",-1,-2.0,-35,-2.3,-808193,-1.4,-86264,-2.2,-14149,-18.5,6,0.9,302,0.8
"21000","3","92511","57","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of housing programs","State, NAICS 5-digit -- by ownership sector","All establishment sizes",6,377,16610050,2537486,35525,847,44029,"",0.23,0.60,0.72,0.68,0.64,1.21,1.21,"",0,0.0,-20,-5.0,-677414,-3.9,-104506,-4.0,-12031,-25.3,10,1.2,493,1.1
"21000","3","925110","58","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of housing programs","State, NAICS 6-digit -- by ownership sector","All establishment sizes",6,377,16610050,2537486,35525,847,44029,"",0.23,0.60,0.72,0.68,0.64,1.21,1.21,"",0,0.0,-20,-5.0,-677414,-3.9,-104506,-4.0,-12031,-25.3,10,1.2,493,1.1
"21000","3","92512","57","0","2011","A","","Kentucky -- Statewide","Local Government","Urban and rural development administration","State, NAICS 5-digit -- by ownership sector","All establishment sizes",42,1115,38353207,1319970,26684,661,34397,"",2.87,2.85,2.61,1.14,1.58,0.91,0.92,"",-1,-2.3,-15,-1.3,-130779,-0.3,18242,1.4,-2118,-7.4,6,0.9,330,1.0
"21000","3","925120","58","0","2011","A","","Kentucky -- Statewide","Local Government","Urban and rural development administration","State, NAICS 6-digit -- by ownership sector","All establishment sizes",42,1115,38353207,1319970,26684,661,34397,"",2.87,2.85,2.61,1.14,1.58,0.91,0.92,"",-1,-2.3,-15,-1.3,-130779,-0.3,18242,1.4,-2118,-7.4,6,0.9,330,1.0
"21000","3","926","55","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of economic programs","State, NAICS 3-digit -- by ownership sector","All establishment sizes",39,294,11194748,757306,29087,731,38034,"",1.24,0.35,0.29,0.55,1.10,0.81,0.81,"",-2,-4.9,8,2.8,434918,4.0,69603,10.1,8887,44.0,8,1.1,434,1.2
"21000","3","9261","56","0","2011","A","","Kentucky -- Statewide","Local Government","Administration of economic programs","State, NAICS 4-digit -- by ownership sector","All establishment sizes",39,294,11194748,757306,29087,731,38034,"",1.24,0.35,0.29,0.55,1.10,0.81,0.81,"",-2,-4.9,8,2.8,434918,4.0,69603,10.1,8887,44.0,8,1.1,434,1.2
"21000","3","92611","57","0","2011","A","N","Kentucky -- Statewide","Local Government","Administration of general economic programs","State, NAICS 5-digit -- by ownership sector","All establishment sizes",37,0,0,0,0,0,0,"N",6.22,0,0,0,0,0,0,"N",-2,-5.1,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","926110","58","0","2011","A","N","Kentucky -- Statewide","Local Government","Administration of general economic programs","State, NAICS 6-digit -- by ownership sector","All establishment sizes",37,0,0,0,0,0,0,"N",6.22,0,0,0,0,0,0,"N",-2,-5.1,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","92615","57","0","2011","A","N","Kentucky -- Statewide","Local Government","Licensing and regulating commercial sectors","State, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","3","926150","58","0","2011","A","N","Kentucky -- Statewide","Local Government","Licensing and regulating commercial sectors","State, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","10","51","0","2011","A","","Kentucky -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",102578,1427305,56125331987,12447865038,442963766,756,39323,"",0.98,0.98,0.98,1.02,1.00,1.00,1.00,"",-1393,-1.3,23784,1.7,2267695722,4.2,275537898,2.3,15158234,3.5,18,2.4,950,2.5
"21000","5","101","52","0","2011","A","","Kentucky -- Statewide","Private","Goods-producing","State, by Domain -- by ownership sector","All establishment sizes",15132,310177,15693777243,3059231870,180559296,973,50596,"",1.03,1.21,1.32,1.16,1.45,1.09,1.09,"",-1058,-6.5,3732,1.2,637588350,4.2,30096732,1.0,6355631,3.6,28,3.0,1464,3.0
"21000","5","1011","53","0","2011","A","","Kentucky -- Statewide","Private","Natural resources and mining","State, by Supersector -- by ownership sector","All establishment sizes",1666,30123,1813575971,311874329,13204142,1158,60206,"",1.09,1.19,1.62,1.16,1.31,1.36,1.36,"",-79,-4.5,630,2.1,104939705,6.1,2800969,0.9,1134011,9.4,44,3.9,2273,3.9
"21000","5","1012","53","0","2011","A","","Kentucky -- Statewide","Private","Construction","State, by Supersector -- by ownership sector","All establishment sizes",9243,67558,2972960625,772458435,56149220,846,44006,"",1.01,0.92,0.97,0.93,1.19,1.05,1.05,"",-825,-8.2,-264,-0.4,14887029,0.5,-3834918,-0.5,3613334,6.9,7,0.8,390,0.9
"21000","5","1013","53","0","2011","A","","Kentucky -- Statewide","Private","Manufacturing","State, by Supersector -- by ownership sector","All establishment sizes",4223,212496,10907240647,1974899106,111205934,987,51329,"",1.05,1.35,1.42,1.29,1.64,1.05,1.05,"",-154,-3.5,3366,1.6,517761616,5.0,31130681,1.6,1608286,1.5,32,3.4,1649,3.3
"21000","5","102","52","0","2011","A","","Kentucky -- Statewide","Private","Service-providing","State, by Domain -- by ownership sector","All establishment sizes",87446,1117128,40431554744,9388633168,262404470,696,36192,"",0.97,0.94,0.89,0.98,0.83,0.95,0.95,"",-336,-0.4,20052,1.8,1630107372,4.2,245441166,2.7,8802603,3.5,16,2.4,824,2.3
"21000","5","1021","53","0","2011","A","","Kentucky -- Statewide","Private","Trade, transportation, and utilities","State, by Supersector -- by ownership sector","All establishment sizes",26944,360863,12924950351,3214705265,85814156,689,35817,"",1.20,1.08,1.17,1.12,0.94,1.08,1.08,"",-705,-2.5,4130,1.2,376828158,3.0,34625913,1.1,698189,0.8,13,1.9,642,1.8
"21000","5","1022","53","0","2011","A","","Kentucky -- Statewide","Private","Information","State, by Supersector -- by ownership sector","All establishment sizes",1641,26805,1194304496,246145871,8189367,857,44555,"",0.96,0.75,0.52,0.69,0.59,0.69,0.69,"",-12,-0.7,619,2.4,53616940,4.7,168164,0.1,421893,5.4,19,2.3,994,2.3
"21000","5","1023","53","0","2011","A","","Kentucky -- Statewide","Private","Financial activities","State, by Supersector -- by ownership sector","All establishment sizes",10179,84426,4552951829,795080689,21125828,1037,53928,"",1.05,0.85,0.72,0.83,0.65,0.85,0.84,"",-364,-3.5,-613,-0.7,162553748,3.7,4275774,0.5,-192065,-0.9,44,4.4,2300,4.5
"21000","5","1024","53","0","2011","A","","Kentucky -- Statewide","Private","Professional and business services","State, by Supersector -- by ownership sector","All establishment sizes",16921,186897,7988543209,2034119536,73527762,822,42743,"",0.91,0.81,0.67,0.87,0.80,0.84,0.84,"",-288,-1.7,7506,4.2,476071855,6.3,128795429,6.8,5256514,7.7,17,2.1,865,2.1
"21000","5","1025","53","0","2011","A","","Kentucky -- Statewide","Private","Education and health services","State, by Supersector -- by ownership sector","All establishment sizes",11064,240113,9951269824,1334533263,30376580,797,41444,"",1.02,0.94,1.06,1.00,0.83,1.13,1.13,"",-36,-0.3,4567,1.9,434800527,4.6,36101701,2.8,1196776,4.1,20,2.6,1042,2.6
"21000","5","1026","53","0","2011","A","","Kentucky -- Statewide","Private","Leisure and hospitality","State, by Supersector -- by ownership sector","All establishment sizes",8884,169322,2487876027,1356579786,31124073,283,14693,"",0.98,0.95,0.86,1.05,0.84,0.90,0.90,"",-15,-0.2,2024,1.2,60227366,2.5,28480378,2.1,1009667,3.4,4,1.4,182,1.3
"21000","5","1027","53","0","2011","A","","Kentucky -- Statewide","Private","Other services","State, by Supersector -- by ownership sector","All establishment sizes",11290,48210,1303981043,400545066,12045629,520,27048,"",0.72,0.82,0.89,0.91,0.88,1.10,1.10,"",952,9.2,1668,3.6,55096863,4.4,10939256,2.8,351283,3.0,4,0.8,215,0.8
"21000","5","1029","53","0","2011","A","","Kentucky -- Statewide","Private","Unclassified","State, by Supersector -- by ownership sector","All establishment sizes",523,493,27677965,6923692,201075,1080,56142,"",0.24,0.21,0.27,0.23,0.20,1.29,1.29,"",130,33.1,153,45.0,10911915,65.1,2054551,42.2,60346,42.9,131,13.8,6770,13.7
"21000","5","11","54","0","2011","A","","Kentucky -- Statewide","Private","Agriculture, forestry, fishing and hunting","State, NAICS Sector -- by ownership sector","All establishment sizes",928,7462,231984828,72087760,1746809,598,31090,"",0.81,0.48,0.66,0.47,0.30,1.37,1.37,"",-26,-2.7,-196,-2.6,-2726071,-1.2,-2402003,-3.2,-40135,-2.2,9,1.5,443,1.4
"21000","5","111","55","0","2011","A","","Kentucky -- Statewide","Private","Crop production","State, NAICS 3-digit -- by ownership sector","All establishment sizes",269,1649,42721738,16061963,471357,498,25904,"",0.52,0.23,0.28,0.24,0.18,1.21,1.21,"",18,7.2,36,2.2,2816203,7.1,537719,3.5,16110,3.5,22,4.6,1167,4.7
"21000","5","1111","56","0","2011","A","","Kentucky -- Statewide","Private","Oilseed and grain farming","State, NAICS 4-digit -- by ownership sector","All establishment sizes",128,726,22223706,7145776,161250,589,30622,"",1.15,1.20,1.37,1.10,0.79,1.15,1.15,"",19,17.4,118,19.4,4731357,27.0,1288186,22.0,31536,24.3,35,6.3,1836,6.4
"21000","5","11111","57","0","2011","A","","Kentucky -- Statewide","Private","Soybean farming","State, NAICS 5-digit -- by ownership sector","All establishment sizes",31,153,4323140,1602714,43777,542,28194,"",3.80,3.21,3.50,3.21,2.73,1.09,1.09,"",6,24.0,41,36.6,1207124,38.7,531940,49.7,13409,44.2,5,0.9,248,0.9
