"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C3114","5","333413","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Air purification, fan and blower equip. mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",2.50,0,0,0,0,0,0,"N",6,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333414","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Heating equipment, except warm air furnaces","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333415","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Ac, refrigeration, and forced air heating","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","3335","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Metalworking machinery manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",37,468,21115329,4471292,212788,869,45166,"",1.13,0.64,0.59,0.61,0.51,0.93,0.92,"",-3,-7.5,-11,-2.3,274549,1.3,10223,0.2,-27146,-11.3,32,3.8,1619,3.7
"C3114","5","33351","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Metalworking machinery manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",37,468,21115329,4471292,212788,869,45166,"",1.13,0.64,0.59,0.61,0.51,0.93,0.92,"",-3,-7.5,-11,-2.3,274549,1.3,10223,0.2,-27146,-11.3,32,3.8,1619,3.7
"C3114","5","333511","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Industrial mold manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",11,142,5252478,1487011,37390,713,37055,"",1.54,0.95,0.74,0.94,0.46,0.78,0.78,"",-1,-8.3,-11,-7.2,-117565,-2.2,8037,0.5,-11979,-24.3,40,5.9,2052,5.9
"C3114","5","333514","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Special tool, die, jig, and fixture mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",20,235,11153352,2157127,99074,912,47427,"",1.51,0.87,0.87,0.83,0.66,1.00,1.00,"",0,0.0,-4,-1.7,-148456,-1.3,-6666,-0.3,-11555,-10.4,1,0.1,40,0.1
"C3114","5","333515","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Cutting tool and machine tool accessory mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,86,4032142,784773,74870,905,47068,"",0.70,0.82,0.84,0.75,1.17,1.02,1.02,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333517","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Machine tool manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",3,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333519","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Rolling mill and other machinery mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","3336","46","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Turbine and power transmission equipment mfg.","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","33361","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Turbine and power transmission equipment mfg.","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333611","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Turbine and turbine generator set units mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","3339","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Other general purpose machinery manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",53,2136,114722765,21306065,1165048,1033,53699,"",2.23,2.02,1.97,1.86,2.07,0.98,0.98,"",0,0.0,143,7.2,13092605,12.9,3492242,19.6,215501,22.7,52,5.3,2697,5.3
"C3114","5","33391","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Pump and compressor manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333911","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Pump and pumping equipment manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333912","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Air and gas compressor manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","33392","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Material handling equipment manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",28,0,0,0,0,0,0,"N",4.42,0,0,0,0,0,0,"N",-1,-3.4,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333921","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Elevator and moving stairway manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",3.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333922","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Conveyor and conveying equipment mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",23,726,41739286,7953420,626766,1106,57532,"",7.77,6.01,6.86,6.17,8.96,1.14,1.14,"",0,0.0,45,6.6,5782685,16.1,1434506,22.0,214581,52.1,90,8.9,4726,8.9
"C3114","5","333923","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Overhead cranes, hoists, and monorail systems","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333924","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Industrial truck, trailer, and stacker mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","33399","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","All other general purpose machinery mfg.","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",23,935,49761428,9245555,361404,1023,53207,"",1.73,1.72,1.64,1.62,1.30,0.95,0.95,"",2,9.5,96,11.4,6115141,14.0,2014359,27.9,2074,0.6,22,2.2,1180,2.3
"C3114","5","333993","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Packaging machinery manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",2.22,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333994","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Industrial process furnace and oven mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333995","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Fluid power cylinder and actuator mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.40,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333996","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Fluid power pump and motor manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333997","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Scale and balance manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",4.01,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","333999","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Miscellaneous general purpose machinery mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",9,528,27050893,5558343,215394,985,51200,"",1.84,3.20,3.04,3.20,2.61,0.95,0.95,"",-1,-10.0,61,13.1,2767710,11.4,1577242,39.6,74448,52.8,-15,-1.5,-808,-1.6
"C3114","5","334","45","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Computer and electronic product manufacturing","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",40,2253,121328445,22758766,885297,1035,53846,"",0.58,0.46,0.29,0.43,0.42,0.62,0.62,"",3,8.1,122,5.7,54776,0.0,4885759,27.3,199732,29.1,-60,-5.5,-3074,-5.4
"C3114","5","3341","46","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Computer and peripheral equipment mfg.","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","33411","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Computer and peripheral equipment mfg.","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","334111","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Electronic computer manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","334118","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Computer terminal and peripheral equip. mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","3342","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Communications equipment manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",7,346,22989218,3606321,151497,1278,66459,"",0.87,0.68,0.52,0.77,0.72,0.76,0.76,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","33429","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Other communications equipment manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",7,346,22989218,3606321,151497,1278,66459,"",3.00,3.46,3.11,3.69,3.29,0.90,0.90,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","334290","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Other communications equipment manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",7,346,22989218,3606321,151497,1278,66459,"",3.00,3.46,3.11,3.69,3.29,0.90,0.90,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","3343","46","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Audio and video equipment manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","33431","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Audio and video equipment manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","334310","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Audio and video equipment manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","3344","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Semiconductor and electronic component mfg.","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",7,1181,66995085,12131783,373499,1091,56723,"",0.33,0.70,0.50,0.65,0.46,0.71,0.71,"",0,0.0,145,14.0,-333688,-0.5,4116934,51.4,140042,60.0,-158,-12.7,-8240,-12.7
"C3114","5","33441","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Semiconductor and electronic component mfg.","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",7,1181,66995085,12131783,373499,1091,56723,"",0.33,0.70,0.50,0.65,0.46,0.71,0.71,"",0,0.0,145,14.0,-333688,-0.5,4116934,51.4,140042,60.0,-158,-12.7,-8240,-12.7
"C3114","5","334413","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Semiconductors and related device mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","334417","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Electronic connector manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","334419","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Other electronic component manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","3345","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Electronic instrument manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",17,361,15299264,3691788,211906,814,42341,"",0.62,0.20,0.11,0.18,0.31,0.53,0.53,"",5,41.7,77,27.1,2920579,23.6,1091861,42.0,71374,50.8,-24,-2.9,-1233,-2.8
"C3114","5","33451","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Electronic instrument manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",17,361,15299264,3691788,211906,814,42341,"",0.62,0.20,0.11,0.18,0.31,0.53,0.53,"",5,41.7,77,27.1,2920579,23.6,1091861,42.0,71374,50.8,-24,-2.9,-1233,-2.8
"C3114","5","334510","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Electromedical apparatus manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,17,1123167,159997,3064,1309,68071,"",1.09,0.06,0.05,0.04,0.03,0.86,0.86,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","334511","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Search, detection, and navigation instruments","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","334512","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Automatic environmental control manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.24,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","334513","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Industrial process variable instruments","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,24,1157688,300475,8594,928,48237,"",0.63,0.09,0.07,0.10,0.08,0.72,0.72,"",1,33.3,1,4.3,272140,30.7,50729,20.3,637,8.0,201,27.6,10420,27.6
"C3114","5","334514","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Totalizing fluid meters and counting devices","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","334516","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Analytical laboratory instrument mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","334517","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Irradiation apparatus manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","334519","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Other measuring and controlling device mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","3346","46","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Magnetic media manufacturing and reproducing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","33461","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Magnetic media manufacturing and reproducing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","334614","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Software and other prerecorded reproducing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","335","45","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Electrical equipment and appliance mfg.","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",25,4546,368735154,43546141,3967873,1560,81116,"",0.93,2.82,4.27,2.65,4.97,1.51,1.51,"",-3,-10.7,233,5.4,44389898,13.7,2331409,5.7,363539,10.1,114,7.9,5914,7.9
"C3114","5","3351","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Electric lighting equipment manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",5,62,3372425,629755,34399,1040,54103,"",1.01,0.31,0.35,0.32,0.36,1.12,1.12,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","33512","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Lighting fixture manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",5,62,3372425,629755,34399,1040,54103,"",1.16,0.39,0.47,0.40,0.46,1.20,1.20,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","335121","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Residential electric lighting fixture mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","335122","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Nonresidential electric lighting fixture mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",2.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","3352","46","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Household appliance manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.73,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","33522","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Major appliance manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",3.50,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","335221","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Household cooking appliance manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","335222","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Household refrigerator and home freezer mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",12.12,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","3353","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Electrical equipment manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",15,454,22793674,4181446,250479,965,50169,"",1.43,0.74,0.64,0.64,0.84,0.86,0.86,"",-2,-11.8,14,3.2,2414794,11.8,334794,8.7,86834,53.1,75,8.4,3888,8.4
"C3114","5","33531","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Electrical equipment manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",15,454,22793674,4181446,250479,965,50169,"",1.43,0.74,0.64,0.64,0.84,0.86,0.86,"",-2,-11.8,14,3.2,2414794,11.8,334794,8.7,86834,53.1,75,8.4,3888,8.4
"C3114","5","335311","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Electric power and specialty transformer mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","335312","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Motor and generator manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.27,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","335313","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Switchgear and switchboard apparatus mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",7,205,9325036,1868097,67310,877,45581,"",2.80,1.60,1.31,1.54,1.27,0.82,0.82,"",-1,-12.5,19,10.2,1245464,15.4,277715,17.5,7518,12.6,41,4.9,2123,4.9
"C3114","5","335314","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Relay and industrial control manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","3359","46","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Other electrical equipment and component mfg.","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.10,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","33593","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Wiring device manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","335932","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Noncurrent-carrying wiring device mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","33599","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Other electrical equipment and component mfg.","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","335999","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Miscellaneous electrical equipment mfg.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","336","45","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Transportation equipment manufacturing","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",59,10451,692330100,102555366,9433043,1274,66246,"",1.12,1.71,1.82,1.59,3.27,1.07,1.07,"",-1,-1.7,252,2.5,86004754,14.2,7587956,8.0,616372,7.0,131,11.5,6799,11.4
"C3114","5","3361","46","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Motor vehicle manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","33611","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Automobile and light truck manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
